"seller_id","seller_city","seller_state","total_orders","total_items_sold","unique_products_sold","total_product_revenue","total_freight_value","total_revenue","average_review_score"
"d1ef48b38baca7e831711c4a0aeb398f","apucarana","PR",29,35,18,1469.12,675.57,2144.69,4.43
"d20b021d3efdf267a402c402a48ea64b","ibitinga","SP",90,106,45,4140.17,1575.00,5715.17,3.64
"d23019c84ffae2d5ef2270367b8605fc","londrina","PR",39,39,8,29205.10,2749.74,31954.84,4.41
"d2374cbcbb3ca4ab1086534108cc3ab7","ibitinga","SP",524,631,111,21223.92,9593.88,30817.80,3.68
"d2572f31e9023e9850ef986a636ff9bf","belo horizonte","MG",1,1,1,279.00,26.69,305.69,5.00
"d25aa0aaacb370e912f8cf6efeba38b3","massaranduba","SC",17,21,5,2658.45,714.68,3373.13,4.52
"d263fa444c1504a75cbca5cc465f592a","americana","SP",1,1,1,399.00,45.07,444.07,5.00
"d26aa40b90272d4843d63be7c1462c8d","sao paulo","SP",2,2,2,152.90,24.52,177.42,4.50
"d297f1055de2956aedfd3b04113dce3e","nova odessa","SP",1,1,1,54.30,7.64,61.94,4.00
"d29ba1220fb8634fa3a107e54497b8a4","sao carlos","SP",9,9,7,724.94,182.92,907.86,3.22
"d2df77822373f19934e87694d8640767","arapongas","PR",2,2,2,155.90,40.50,196.40,3.00
"d2e753bb80b7d4faa77483ed00edc8ca","porto seguro","BA",14,15,9,1320.70,454.24,1774.94,3.70
"d2f3e277560ed4c6361284429b00f037","atibaia","SP",7,7,7,320.55,134.11,454.66,4.71
"d32e3909cfb714fb2a6cb092c85b9c5f","jundiai","SP",10,11,8,2827.90,251.00,3078.90,3.64
"d354c38a7182125a748cb10474fe963b","aperibe","RJ",18,20,7,1610.33,315.85,1926.18,4.32
"d3674f271c91f824f82d24d92011f669","brasilia","DF",20,20,6,1718.30,383.52,2101.82,4.10
"d36b07fd3c5088e477a72d1fccfe29d4","itapetininga","SP",1,1,1,328.90,10.96,339.86,5.00
"d379f449f2a3b271bc01c0782020f705","divinopolis","MG",28,29,13,4423.06,1076.74,5499.80,3.93
"d3891911c2feae53c52fea2bd14054e5","sao paulo","SP",2,2,2,141.00,25.99,166.99,5.00
"d3dcf0604eabf0224fbd5948b5e02f69","sao paulo","SP",9,9,8,2902.30,165.11,3067.41,3.89
"d3e7d37c0df9aef383f3f2a15b0dddfb","sao jose dos pinhais","PR",1,1,1,161.00,40.34,201.34,5.00
"d3f39f05462b79a4562d35893a28f159","mococa","SP",34,38,6,2411.30,557.47,2968.77,3.37
"d4828feed4cda2cd9d6b37899a95a71e","juzeiro do norte","CE",1,1,1,39.90,22.21,62.11,2.00
"d4910f1cdcfdabd48d6b316e395d4a23","santo andre","SP",11,12,2,1146.88,215.04,1361.92,4.92
"d4a5e99e0dd915df64ba55a7fbd583fd","sao paulo","SP",2,6,2,65.15,84.60,149.75,1.67
"d4d99b60c4c94cd35acd502cec65dc8d","sao paulo","SP",1,1,1,72.90,14.39,87.29,3.00
"d4e12e7884759a14fa0f5f896c791cae","sao paulo","SP",29,32,14,1400.00,439.67,1839.67,4.63
"d4e4b5192cba4e0e66eb12a9d347239d","toledo","PR",12,12,11,441.80,210.29,652.09,4.17
"d4f117125b59ce73c3302f88ee40c458","sao paulo","SP",17,17,8,783.29,215.32,998.61,4.82
"d4f91e8be86b38da2ee35bc489645a9d","guaratingueta","SP",1,1,1,49.99,11.17,61.16,5.00
"d4ffeb15b67e81ff9af2b4252d99fb7e","atibaia","SP",11,12,8,1400.40,324.41,1724.81,4.30
"d50d79cb34e38265a8649c383dcffd48","sao paulo","SP",70,70,19,13012.42,1932.26,14944.68,4.25
"d51e0a403fe2e689ece6c73359d96e12","pompeia","SP",19,26,5,7790.00,673.02,8463.02,4.23
"d52cbce9845184537284a23c3bc3da0e","garopaba","SC",2,4,3,75.00,63.78,138.78,5.00
"d558ebe531605a1285ab2b1bc3256dfb","divinopolis","MG",3,3,2,709.00,73.23,782.23,4.67
"d566c37fa119d5e66c4e9052e83ee4ea","sao paulo","SP",65,73,25,5145.70,979.22,6124.92,4.72
"d57e18d5f73c7ccb7f7339b61166898d","sao paulo","SP",61,63,25,3187.70,923.49,4111.19,4.44
"d58d521f3789def2e7a22715e0badd93","sao paulo","SP",2,2,1,65.98,18.22,84.20,3.50
"d594982fd877af63ace38ea1fca27c76","sao paulo","SP",7,7,2,217.04,92.66,309.70,4.43
"d598f929fc44e1e38678e7f47250ec04","formosa","GO",1,1,1,69.90,37.40,107.30,5.00
"d5b9a084373da994a6e37f732169a853","santo andre","SP",7,7,5,1769.00,176.29,1945.29,3.57
"d5ba419e26d246a0719437cf37d9b46d","sao paulo","SP",34,35,9,4061.40,520.11,4581.51,3.82
"d5c530f4884a75ae0dba9c148718d278","centro","MG",6,9,6,280.88,164.05,444.93,2.67
"d624126b9206f595fb3fbb6ba03b28a8","curitiba","PR",23,28,13,7198.80,569.70,7768.50,4.33
"d63c73efd41eb002280e7ec831424edb","piracicaba","SP",2,2,2,5598.00,168.59,5766.59,4.00
"d63f306de130e0391d38a792541723b8","sao paulo","SP",1,1,1,49.00,7.60,56.60,5.00
"d650b663c3b5f6fb392b6326366efa9a","cotia","SP",60,60,30,19242.90,910.14,20153.04,4.20
"d65f31d2413268e671989503f6cf9993","artur nogueira","SP",2,3,3,488.80,71.15,559.95,1.00
"d66c11a9572221d92fbb8c4897db5f9b","rio de janeiro","RJ",16,16,9,776.56,387.82,1164.38,4.56
"d66c305afaec317ebee552073a674429","ribeirao das neves","MG",41,47,25,4886.46,1199.24,6085.70,4.40
"d673a59aac7a70d8b01e6902bf090a11","ibitinga","SP",79,84,16,3908.94,1590.62,5499.56,3.96
"d6ab728cf30867cf3f1a2e216ae2f9b7","sao paulo","SP",12,14,13,2002.00,231.82,2233.82,4.43
"d6b1ce66b035a475f00c017792ff9769","salto","SP",92,108,18,12277.40,2038.48,14315.88,4.17
"d6b664fa0667064c6d76394e7848d790","araraquara","SP",6,6,2,6080.00,324.34,6404.34,4.83
"d6cd01c59123df02fc226eadbadb5f89","sao paulo","SP",2,3,2,244.90,31.21,276.11,2.33
"d71d863e5ef30d94e440c11be17dcd8f","osasco","SP",29,36,7,11900.90,754.75,12655.65,3.24
"d73cbd89533ce8b041a9190241453ac8","guiricema","MG",4,4,4,368.60,65.02,433.62,3.50
"d7485b33791774c36108f8c69602d48d","curitiba","PR",10,10,8,399.82,219.32,619.14,3.70
"d7827b2af99326a03b0ed9c7a24db0d3","londrina","SP",1,1,1,1455.00,101.70,1556.70,5.00
"d79e8478eed9999493990b44955fb22e","rio de janeiro / rio de janeiro","RJ",5,5,3,721.89,80.72,802.61,4.00
"d7ab82074b5f1dfba46db123df101bff","atibaia","SP",2,3,2,38.67,45.30,83.97,4.33
"d7b2377bae6ace1b11fc69a11900ac36","sao paulo","SP",4,4,4,329.60,51.96,381.56,3.25
"d7d517afce974cd491b8d52bb5b5b1fc","sao paulo","SP",1,1,1,89.99,18.73,108.72,4.00
"d7f1cfc638473be93baedbfd02208016","belford roxo","RJ",1,1,1,30.00,17.14,47.14,5.00
"d85efbc8eff2b7adf524e2820569adc8","sao paulo","SP",1,1,1,55.00,8.29,63.29,5.00
"d8b8f2cf9ff6ba0389072541cb42498c","formosa","GO",1,1,1,149.00,20.01,169.01,5.00
"d8bf0fc082fd4a77fc2e5679b6c00133","sao paulo","SP",1,1,1,139.90,9.14,149.04,5.00
"d8c7ba53e7e38711eaef8c2849d6d2e1","floresta","PR",22,22,6,1190.87,597.47,1788.34,4.50
"d8cf3b6a2151949f930d0252b180ec42","mandaguacu","PR",6,19,4,623.70,406.48,1030.18,3.00
"d8d9567d0bfb0bc7eb845a205ba42657","sao paulo","SP",4,4,3,74.60,59.71,134.31,3.50
"d8dd176509baa37f359644d082bf7f7b","sao caetano do sul","SP",2,2,1,198.00,31.90,229.90,1.50
"d90fe2229fee1a5da999ccd0c06c1667","sao paulo","SP",3,3,2,450.00,66.91,516.91,4.67
"d91fb3b7d041e83b64a00a3edfb37e4f","praia grande","SP",535,536,315,40889.74,9290.77,50180.51,4.09
"d921b68bf747894be13a97ae52b0f386","formiga","MG",77,77,46,15645.80,1758.01,17403.81,4.56
"d93844a9c55ba7ce353388bcf849ea56","curitiba","PR",12,14,12,2708.50,521.02,3229.52,4.21
"d93919c944be9cff128f6c9cb899eacb","mombuca","SP",33,33,6,2666.70,957.31,3624.01,4.00
"d93b8458c6fe139d85cfa5eadbf55bd2","sao paulo","SP",1,1,1,19.90,14.10,34.00,5.00
"d9442042130b7fe579d1295f9f4a248f","sao paulo","SP",19,22,8,772.16,338.88,1111.04,4.23
"d94a40fd42351c259927028d163af842","baependi","MG",101,110,17,13823.80,3397.14,17220.94,4.10
"d94ba08b99bedd6a5f6c875ecc4a6fac","apucarana","PR",9,10,1,599.00,179.27,778.27,4.80
"d97df38225e5abadaff1e72cb72b823c","sao caetano do sul","SP",29,29,19,1846.00,516.92,2362.92,3.93
"d98eec89afa3380e14463da2aabaea72","porto alegre","RS",168,183,26,6968.53,3256.78,10225.31,4.29
"d9a84e1403de8da0c3aa531d6d108ba6","sao paulo","SP",54,59,35,1425.20,732.14,2157.34,4.56
"d9b00a97818674c7f8d8b1ef0e689679","ponta grossa","PR",1,1,1,69.90,9.18,79.08,3.00
"d9bd94811c3338dceb4181f3dbc0c73e","sao paulo","SP",54,61,20,6911.02,771.09,7682.11,4.82
"d9c349beabc06aa6ff1c6d68b5e9e22e","sao paulo","SP",1,1,1,168.10,37.55,205.65,5.00
"d9cb0052a666de5308b32f32ad5f1b1c","olimpia","SP",3,3,3,231.90,38.59,270.49,3.67
"d9cd369bffa979d1634f8e1318bf2f1b","bady bassitt","SP",3,3,3,678.00,66.81,744.81,5.00
"d9d43faf741ceaa8da52fdbb81d9e0e3","juiz de fora","SP",6,8,8,210.00,211.25,421.25,3.50
"d9e7e7778b32987280a6f2cb9a39c57d","sao paulo","SP",11,13,7,722.50,263.89,986.39,3.15
"d9e8c084b68fe958861d8f2c21202e6b","sao paulo","SP",9,12,2,3050.00,181.86,3231.86,4.17
"da03c298e3999e9d828591fc2179d109","sao paulo","SP",4,5,2,787.70,54.78,842.48,4.80
"da20530872245d6cd9d2f5725613c430","igrejinha","RS",2,3,2,314.96,79.26,394.22,4.67
"da2782c804606d2a5d8e1760dbb3e7ec","sao paulo","SP",1,1,1,89.00,14.37,103.37,1.00
"da3fede3469bf49b7293ce3fc45b294d","mogi das cruzes","SP",1,1,1,44.90,12.79,57.69,5.00
"da4d149c0ddbac90557103ac0a0ec356","sbc","SP",1,1,1,730.00,45.98,775.98,3.00
"da6a60cc8cc724fe51be021ff8be779c","sao pedro da aldeia","RJ",12,13,9,728.79,255.79,984.58,4.77
"da7039f29f90ce5b4846ffc0fcc93beb","santo andre","SP",17,18,7,1259.10,244.45,1503.55,4.56
"da8622b14eb17ae2831f4ac5b9dab84a","piracicaba","SP",1314,1551,222,160236.57,24955.75,185192.32,4.06
"dace965ca58120f92f8d742a9fa1864b","sao paulo","SP",8,8,7,1442.00,131.77,1573.77,4.63
"dadc51ef321949ec9a3ab25cd902e23d","sao paulo","SP",1,1,1,85.00,14.34,99.34,1.00
"daeb5653dd96c1b11860f72209795012","belo horizonte","MG",40,41,27,2305.90,632.16,2938.06,4.11
"daf565f087a52def0fd5c5825b3661bc","brusque","SC",9,9,5,813.90,307.93,1121.83,3.63
"db1f0f7c7e5e87f40b62226f020bb297","pinhais","PR",3,3,3,59.01,64.72,123.73,4.67
"db2956745b3a8e9f3785c99f34b5d25e","sao sebastiao","SP",47,48,6,8599.00,975.27,9574.27,3.73
"db4350fd57ae30082dec7acbaacc17f9","sao paulo","SP",137,146,51,3331.31,2090.33,5421.64,4.12
"db46ca7bce82b11f7e247539271fc390","rio de janeiro","RJ",16,16,8,933.97,215.89,1149.86,4.56
"db6a4d4b5f1f5f98820ce6ce2619e2de","sao paulo","SP",1,1,1,135.99,12.16,148.15,5.00
"db7ed69a53aa9fb1c01930ba54a88bbe","jaguariuna","SP",1,1,1,109.00,11.78,120.78,5.00
"dbb9b48c841a0e39e21f98e1a6b2ec3e","sao paulo","SP",108,118,55,7186.85,1581.41,8768.26,4.20
"dbbcfe2c8d026742134ac3e28ccde274","curitiba","PR",4,4,4,308.59,54.38,362.97,4.00
"dbc22125167c298ef99da25668e1011f","borda da mata","MG",406,429,101,33776.78,8012.38,41789.16,4.23
"dbc51f5e45d654ecc16cb68e6817ecea","franca","SP",1,1,1,199.99,18.14,218.13,4.00
"dbd66278cbfe1aa1000f90a217ca4695","sao paulo","SP",85,99,18,4928.90,1543.87,6472.77,4.45
"dbdd0ec73a4817971d962698f2fea022","fortaleza","CE",16,16,3,6384.00,1790.80,8174.80,4.38
"dbec9a0a7efeff029d4d9dce7dc4cc95","belo horizonte","MG",3,3,2,1170.00,118.59,1288.59,4.00
"dc120d932ddf9d4dfb6fd68beefda622","sao jose dos pinhais","PR",1,1,1,130.00,14.44,144.44,1.00
"dc317f341ab0e22f39acbd9dbf9b4a1f","cachoeirinha","RS",55,58,7,18988.40,3581.73,22570.13,4.12
"dc4a0fc896dc34b0d5bfec8438291c80","ibitinga","SP",231,249,167,24180.77,4614.32,28795.09,3.78
"dc50afafdfa325eadc890c7fa42a8f4e","maringa","PR",4,4,3,424.20,57.28,481.48,4.75
"dc64d75cc406bb0697be983831430e60","belo horizonte","MG",4,4,2,813.00,92.55,905.55,4.75
"dc7192adf8ba09569261f4a8d576afe0","itapeva","SP",7,8,5,917.00,161.43,1078.43,3.63
"dc8798cbf453b7e0f98745e396cc5616","sao paulo","SP",41,51,37,2056.30,624.40,2680.70,3.15
"dcb7367a92f5ffb89f1e2152ed260285","osvaldo cruz","SP",1,1,1,79.90,18.44,98.34,5.00
"dcf3755cefcdc158ad0b7bdde51e871b","cachoeira do sul","RS",3,3,3,269.70,89.33,359.03,4.00
"dd264199fc8b687ad029de7de6d760e6","cascavel","PR",1,1,1,87.90,20.70,108.60,5.00
"dd2bdf855a9172734fbc3744021ae9b9","belo horizonte","MG",108,113,43,10816.70,2037.18,12853.88,3.79
"dd39ad39b5d3df33037e141c72497ba6","sao paulo","SP",2,2,2,135.80,29.05,164.85,5.00
"dd4d95ba2d15c071e6c695e2ef6ce169","cachoeiro de itapemirim","ES",4,4,2,1748.00,214.41,1962.41,4.25
"dd533b429f380718b70ad9922c294bae","barretos","SP",41,45,15,2819.77,1151.21,3970.98,3.73
"dd5450b022b2d00a2145a66331e1aef6","joinville","SC",1,1,1,59.00,22.34,81.34,5.00
"dd55f1bb788714a40e7954c3be6df745","sao paulo","SP",35,37,10,7041.76,659.42,7701.18,3.81
"dd58ee93286b0821565574c570e9e1dc","curitiba","PR",2,2,2,2948.00,75.31,3023.31,5.00
"dd7ddc04e1b6c2c614352b383efe2d36","sao paulo","SP",122,143,41,9178.51,2893.49,12072.00,3.76
"dd88d13bea9e4c2bf47daf224f8141e5","lajeado","RS",1,1,1,458.00,29.38,487.38,5.00
"dd8a29ce82d5c705ba932d81494600a5","sao paulo","SP",2,2,2,205.75,27.50,233.25,3.50
"dd9661d3cda1e6feb237f0c4d8b26f2e","campos novos","SC",1,1,1,174.00,16.98,190.98,5.00
"dda37071807e404c5bb2a1590c66326f","sao paulo","SP",1,1,1,199.99,19.28,219.27,5.00
"ddd51ae8cda92f3995a51fc0f0f3eec7","rio de janeiro","RJ",8,25,6,842.70,276.92,1119.62,4.60
"dde698c6d0bd24834c586e5111c2bba7","petropolis","RJ",1,1,1,155.90,19.19,175.09,5.00
"de09d00cfc265b8804c7df34075a68fa","sao paulo","SP",3,3,3,784.00,43.97,827.97,3.33
"de0c78824586e9a5f5f04fd84e25df39","vargem grande paulista","SP",14,16,4,2489.30,208.53,2697.83,4.44
"de23c3b98a88888289c6f5cc1209054a","sao paulo","SP",164,181,93,26399.67,2682.14,29081.81,4.28
"de66a66f2dd06bb9ec37aa96987466a3","rio de janeiro","RJ",7,8,2,353.32,115.66,468.98,4.25
"de722cd6dad950a92b7d4f82673f8833","recife","PE",339,379,7,55426.10,9686.65,65112.75,4.16
"de9727ca376d1be6ec121b110aa7954c","sarandi","PR",10,12,4,1058.70,211.39,1270.09,3.75
"deaadd805612bf94faaa9fa702516e11","sao paulo","SP",1,1,1,50.00,15.11,65.11,1.00
"debe6615cd90cc0c2eac2b8988e1f628","sao paulo","SP",5,5,3,278.50,95.53,374.03,4.60
"dedcab67899479e4ea5dcc4eba47f587","jaragua do sul","SC",2,2,1,84.00,21.64,105.64,4.50
"dee656f0f566ed1aa85bd137c943f08f","cruzeiro","SP",93,95,32,6271.98,1696.69,7968.67,4.38
"df0f42bc4c2142eacf0eaf2cffd0cfbb","itajai","SC",14,16,2,1654.00,292.45,1946.45,4.06
"df47da4ae86fa4db890d05aaf24e21d8","sao paulo","SP",5,5,2,310.50,77.18,387.68,4.20
"df560393f3a51e74553ab94004ba5c87","loanda","PR",28,29,10,3661.18,606.15,4267.33,3.72
"df56d7b40d437f88407c5f78b63bc328","cascavel","PR",22,25,8,2791.28,460.22,3251.50,3.88
"df683dfda87bf71ac3fc63063fba369d","farroupilha","RS",1,1,1,39.90,16.05,55.95,1.00
"df91910b6a03bb2e3358fa6a35e32f6f","sao paulo","SP",14,14,4,2312.10,395.02,2707.12,4.36
"dfa0c4c6229ab200a4a1336b4d7128ff","florianopolis","SC",77,86,35,4777.10,1767.11,6544.21,4.01
"dfc475d54e1b6dbeeb7d7d9bdaa63827","curitiba","PR",19,21,5,1793.76,434.31,2228.07,4.38
"dfc5fb7259bb2b599ca565e6e9448f0f","sao bernardo do campo","SP",33,34,11,6124.63,721.35,6845.98,4.12
"dff87e4de60c9736ce8df835951b09bc","sao paulo","SP",2,2,2,998.00,45.43,1043.43,2.50
"e00d85ce20ea50c1224c66ca5050527d","osasco","SP",1,1,1,149.00,8.30,157.30,4.00
"e0482f2c769468c3bbcd8a01e09d98c5","sao paulo","SP",1,1,1,189.00,45.40,234.40,4.00
"e0487761face83d64fcada2408959a36","sao paulo","SP",2,2,2,49.25,14.87,64.12,4.50
"e067ad2c1c0b48758eb1b5228bcf7a68","santos","SP",54,61,36,5042.55,1005.36,6047.91,4.13
"e06f09ec0a4aca210779cf1cfc63cf19","sao paulo","SP",29,31,25,5279.49,621.92,5901.41,4.02
"e0878efa0e0b7e5313ac0b43bc04c081","curitiba","PR",27,29,4,5065.30,529.61,5594.91,3.45
"e09887ca8c7bf8a4621ce481820414ef","sao paulo","SP",3,4,4,119.96,58.70,178.66,3.00
"e0a366315b1b726b6c7832d664c0f530","sao paulo","SP",43,51,21,7400.09,745.08,8145.17,4.33
"e0a3c37054ade6478d923a6efc10f308","camboriu","SC",2,2,2,219.80,35.18,254.98,5.00
"e0b162a693bc7f9eab00f783a31d60ea","pelotas","RS",1,1,1,20.00,29.69,49.69,5.00
"e0eabded302882513ced4ea3eb0c7059","campinas","SP",8,8,3,978.40,138.79,1117.19,4.63
"e116c7455dd26a4d8c3e92532583905f","sao paulo","SP",1,2,1,36.76,14.78,51.54,4.00
"e1643dff33666ca629e3644c02738179","sao paulo","SP",3,3,2,170.00,29.31,199.31,4.33
"e174dc2de86d60fee178170a154c05e7","santo andre","SP",1,1,1,19.80,14.10,33.90,1.00
"e1a210d482714ce337763a19aef94ba4","cascavel","PR",1,1,1,49.90,26.61,76.51,1.00
"e1b12447a7563944843191754aeb5562","guarulhos","SP",9,10,6,472.46,126.67,599.13,4.50
"e1bed63d68ac36fe1f3061befe196af5","mogi guacu","SP",1,1,1,199.00,18.00,217.00,5.00
"e1c76f339ebd5460999f25a2aa8c92c5","sao paulo","SP",1,1,1,899.90,28.80,928.70,5.00
"e1dc0754bada9ee4cfe9713f22f61292","duque de caxias","RJ",12,12,4,885.00,264.78,1149.78,3.83
"e21a1e8be4715b0fcfd5385643bc49c4","jaguaruna","SC",21,24,14,703.60,472.29,1175.89,3.67
"e24d3429d294b2eb200b064ebb035879","sao paulo","SP",19,22,14,1878.58,372.12,2250.70,4.14
"e24fc9fcd865784fb25705606fe3dfe7","braganca paulista","SP",52,56,22,12936.00,1030.71,13966.71,4.20
"e250d617a0ad591ba9bd663e584a895d","guarulhos","SP",8,20,9,904.12,300.79,1204.91,2.80
"e256a62e0ac58c0edfba09966142d561","curitiba","PR",12,14,5,1474.11,335.44,1809.55,4.50
"e26901d5ab434ce92fd9b5c256820a4e","maua","SP",202,221,16,11990.90,2947.98,14938.88,4.06
"e2a1ac9bf33e5549a2a4f834e70df2f8","sao paulo","SP",5,5,1,14999.45,201.11,15200.56,4.80
"e2aee0892199b1d92530e371abd825bf","rolandia","PR",38,41,13,5662.57,2654.72,8317.29,3.80
"e2c92f9c1c7746d899d18f2e158bbff7","sao jose do rio preto","SP",14,14,8,1894.70,391.91,2286.61,4.07
"e333046ce6517bd8bb510291d44f0130","ipaussu","SP",68,74,47,7268.00,1431.32,8699.32,4.39
"e38db885400cd35c71dfd162f2c1dbcf","brasilia","DF",30,32,17,2066.80,670.75,2737.55,4.50
"e3a386fc36e22064434e1fa256f6a9fa","engenheiro coelho","SP",16,17,10,793.90,253.25,1047.15,4.24
"e3b4998c7a498169dc7bce44e6bb6277","sao paulo","SP",3,3,3,6897.90,216.79,7114.69,2.67
"e3d3b3efac954a60d61be70b7e05b49b","sao paulo","SP",3,3,3,1282.05,123.78,1405.83,4.33
"e3dd723429d1b23614b7fa85e2c7a853","sao bernardo do campo","SP",7,8,4,471.05,126.57,597.62,3.38
"e3e15e2c0b9700561efac21c6be48066","sao paulo","SP",3,4,3,97.24,42.50,139.74,2.50
"e3e290b38963293022cdcd6db8328103","sao paulo","SP",3,3,2,135.70,46.34,182.04,3.33
"e4253cef933647000a82ff39c67b7bde","sao paulo","SP",2,2,2,68.00,40.73,108.73,2.00
"e433f5fd4050e3352b5d83522b7fe24b","arapongas","PR",1,1,1,548.06,48.71,596.77,4.00
"e439f7176d763f92de325271111b2fd5","joinville","SC",7,7,4,1348.40,235.62,1584.02,5.00
"e45edf75f568ed2f93f78d060e246e25","rio de janeiro","RJ",6,7,6,164.30,113.92,278.22,4.14
"e46bc031f2c5bae4ccb40bb90712e9b4","sao paulo","SP",1,1,1,277.30,50.09,327.39,1.00
"e48b04bf1aa1ef711caebeb7aede6180","curitiba","PR",25,25,5,3187.10,645.63,3832.73,4.48
"e48cc16ab70bfa09e1401740dce0b3d7","aracatuba","SP",14,17,9,1084.83,326.30,1411.13,3.24
"e49c26c3edfa46d227d5121a6b6e4d37","brejao","PE",35,36,31,3654.25,1175.46,4829.71,4.42
"e4ebd3f87bf70440014f07ddda7fbe03","presidente epitacio","SP",7,7,4,671.50,115.76,787.26,4.57
"e4f121bf6ef8b9a1d4d3e65dd0473fab","sao jose do rio preto","SP",2,2,2,70.00,36.46,106.46,3.00
"e4fc40017a6d22c46a14ac2e17f87c3e","arapongas","PR",3,3,2,387.00,275.05,662.05,2.33
"e503f22be6a4f456d9851920a5d9c670","sao paulo","SP",2,2,2,198.90,32.44,231.34,4.00
"e504a4e2efaa45cbff7e268a2c58c956","sao pedro","SP",11,12,6,1188.80,275.26,1464.06,3.67
"e51f22821f0c12a16ad5c020cdcd55e9","carapicuiba","SP",4,4,4,898.71,98.13,996.84,4.75
"e53d5b9b29d1218281f4a907ada18626","toledo","PR",4,5,4,350.67,133.25,483.92,4.80
"e546117ed9cafbc40239c0c78635c584","sao paulo","SP",2,2,1,456.00,28.34,484.34,4.50
"e5475dcab1e07b63d7f6e902d8f5eda8","diadema","SP",19,19,10,2192.00,251.22,2443.22,4.11
"e5545d4d4473876ea78c5bcebca365c3","marilia","SP",1,1,1,44.50,12.97,57.47,5.00
"e560e4022d8f7aebf155db95946c5c0f","belo horizonte","MG",2,2,1,780.00,90.21,870.21,5.00
"e5899683388855d3dabe8913bbe365de","sao carlos","SP",3,3,3,452.88,80.98,533.86,4.00
"e58a5b390e28abc0b216cfb0e07d27d7","rio de janeiro","RJ",7,7,3,1022.60,144.63,1167.23,4.86
"e595809a6c31ec4314fd06ef198c244d","navegantes","SC",1,1,1,39.00,18.23,57.23,5.00
"e59aa562b9f8076dd550fcddf0e73491","curitiba","PR",70,84,9,31574.30,2229.67,33803.97,4.25
"e59e489e2ea74bd409b798b5daf49de3","maringa","PR",3,5,3,495.00,86.76,581.76,2.20
"e59e575a175fadcadf8479e191770425","nova iguacu","RJ",1,1,1,199.90,50.98,250.88,5.00
"e5a3438891c0bfdb9394643f95273d8e","limeira","SP",224,255,185,7738.35,3374.27,11112.62,3.83
"e5a38146df062edaf55c38afa99e42dc","sao paulo","SP",121,125,27,15360.07,1894.52,17254.59,3.94
"e5bd51692380fd8cabb19b756b95e714","santo andre","SP",3,3,2,119.70,33.34,153.04,2.33
"e5c84227854980f1db19a58958c551d9","fazenda rio grande","PR",4,4,4,72.81,68.83,141.64,4.75
"e5cbe890e679490127e9a390b46bbd20","sao paulo","SP",2,2,2,908.99,28.72,937.71,4.50
"e5d4b2b0c3bca22085f7a19a28de0c42","joinville","SC",4,4,4,205.80,63.76,269.56,4.50
"e5def42655b7490edac5a56fe8e9e603","amparo","SP",1,1,1,129.90,11.52,141.42,5.00
"e5e33c0d8e7e002f398f5dc4cbbb338f","bauru","SP",28,29,21,6698.70,778.63,7477.33,4.34
"e5f9e61ceb5f523cc966e0f34095032f","brusque","SC",4,4,2,2238.00,115.44,2353.44,4.00
"e601b04acf48b4576e73ddca9481f0dc","sao paulo","SP",15,16,11,491.94,211.00,702.94,3.88
"e603cf3fec55f8697c9059638d6c8eb5","pelotas","RS",8,11,1,297.00,185.47,482.47,4.45
"e627629ba868740e287800f1a9be81c2","sao paulo","SP",13,13,13,504.50,139.05,643.55,4.46
"e628d4a53c109f09ca88098338b3a3f5","belo horizonte","MG",1,1,1,285.00,58.90,343.90,1.00
"e62b2d6ac10570a035a30bafcf01d263","sao paulo","SP",62,71,24,5340.39,1035.08,6375.47,3.83
"e63e8bfa530fb16910dd6956e592bb81","guarulhos","SP",42,43,12,1311.70,667.47,1979.17,4.26
"e644cbadf7eeb30d0d29f335ce7d52ec","sao paulo","SP",8,10,4,878.90,184.69,1063.59,3.70
"e64882b4ef12aee8d0faca4db5b681f4","goiania","GO",1,2,1,230.00,43.22,273.22,4.00
"e64d65bc8dbec2accda90c58de5d1246","rio claro","SP",12,12,2,1678.80,221.16,1899.96,3.08
"e64ddbe1cbcf4f2fc3092b7c481f3f9d","sao paulo","SP",1,1,1,20.90,7.39,28.29,5.00
"e6a69c4a27dfdd98ffe5aa757ad744bc","sao paulo","SP",24,29,13,2076.20,442.74,2518.94,3.62
"e6ffc9ac6a7adc9d16a1cfc2286dd546","sao paulo","SP",1,1,1,34.99,8.29,43.28,1.00
"e70053bf73d1b5863932e53a9fa47496","sao paulo","SP",7,7,7,4025.00,133.58,4158.58,4.29
"e72b4feb7abe210c52aa667abc25a3a2","sao paulo","SP",1,2,1,38.20,17.44,55.64,5.00
"e732329483fd5f27367dd997b47f598a","blumenau","SC",1,1,1,109.90,34.57,144.47,5.00
"e73bf2cea7fe4b0b4d287a7568ed1099","chapeco","SC",4,5,4,737.70,100.13,837.83,5.00
"e76ecc7e9a1a1e3c6df9d2a8261c423d","belo horizonte","MG",1,1,1,20.00,14.10,34.10,5.00
"e7d5b006eb624f13074497221eb37807","santo andre","SP",28,63,8,3478.93,741.49,4220.42,3.11
"e7df4cd29ab5abab70fb0783ddb53987","sao paulo","SP",23,24,21,9608.70,413.37,10022.07,4.29
"e7f3bf1ecd8526eb7f3b18059e6716e5","ubatuba","SP",18,19,10,1471.54,276.15,1747.69,4.37
"e819bcfade7b5d88a27325eb6cfd62c5","guarulhos","SP",5,11,4,202.90,135.35,338.25,3.55
